Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type,Grade,Subject,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Tested Count,Create Date
2012,01,Allegany,0301,Flintstone Elementary,All,Grade 3,Math,15,50.0,14,46.7,*,<= 5.0,30,20130124
2012,01,Allegany,0301,Flintstone Elementary,All,Grade 4,Math,22,61.1,11,30.6,3,8.3,36,20130124
2012,01,Allegany,0301,Flintstone Elementary,All,Grade 5,Math,12,32.4,22,59.5,3,8.1,37,20130124
2012,01,Allegany,0301,Flintstone Elementary,All,Grade 3,Reading,10,33.3,19,63.3,*,<= 5.0,30,20130124
2012,01,Allegany,0301,Flintstone Elementary,All,Grade 4,Reading,19,52.8,16,44.4,*,<= 5.0,36,20130124
2012,01,Allegany,0301,Flintstone Elementary,All,Grade 5,Reading,22,59.5,11,29.7,4,10.8,37,20130124
2012,01,Allegany,0301,Flintstone Elementary,All,Grade 5,Science,8,21.6,26,70.3,3,8.1,37,20130124
2012,01,Allegany,0301,Flintstone Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0301,Flintstone Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0401,South Penn Elementary,All,Grade 3,Math,20,35.1,30,52.6,7,12.3,57,20130124
2012,01,Allegany,0401,South Penn Elementary,All,Grade 4,Math,30,35.3,47,55.3,8,9.4,85,20130124
2012,01,Allegany,0401,South Penn Elementary,All,Grade 5,Math,7,10.3,44,64.7,17,25.0,68,20130124
2012,01,Allegany,0401,South Penn Elementary,All,Grade 3,Reading,9,15.8,37,64.9,11,19.3,57,20130124
2012,01,Allegany,0401,South Penn Elementary,All,Grade 4,Reading,12,14.1,63,74.1,10,11.8,85,20130124
2012,01,Allegany,0401,South Penn Elementary,All,Grade 5,Reading,29,42.6,29,42.6,10,14.7,68,20130124
2012,01,Allegany,0401,South Penn Elementary,All,Grade 5,Science,4,6.0,39,58.2,24,35.8,67,20130124
2012,01,Allegany,0401,South Penn Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0401,South Penn Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0401,South Penn Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0401,South Penn Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0401,South Penn Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0402,John Humbird Elementary,All,Grade 3,Math,14,36.8,20,52.6,4,10.5,38,20130124
2012,01,Allegany,0402,John Humbird Elementary,All,Grade 4,Math,20,50.0,14,35.0,6,15.0,40,20130124
2012,01,Allegany,0402,John Humbird Elementary,All,Grade 5,Math,17,36.2,26,55.3,4,8.5,47,20130124
2012,01,Allegany,0402,John Humbird Elementary,All,Grade 3,Reading,6,15.8,26,68.4,6,15.8,38,20130124
2012,01,Allegany,0402,John Humbird Elementary,All,Grade 4,Reading,5,12.5,29,72.5,6,15.0,40,20130124
2012,01,Allegany,0402,John Humbird Elementary,All,Grade 5,Reading,15,31.9,22,46.8,10,21.3,47,20130124
2012,01,Allegany,0402,John Humbird Elementary,All,Grade 5,Science,6,12.8,30,63.8,11,23.4,47,20130124
2012,01,Allegany,0402,John Humbird Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0402,John Humbird Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0402,John Humbird Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0402,John Humbird Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0406,Washington Middle,All,Grade 6,Math,87,42.6,99,48.5,18,8.8,204,20130124
2012,01,Allegany,0406,Washington Middle,All,Grade 7,Math,50,24.4,117,57.1,38,18.5,205,20130124
2012,01,Allegany,0406,Washington Middle,All,Grade 8,Math,49,25.7,88,46.1,54,28.3,191,20130124
2012,01,Allegany,0406,Washington Middle,All,Grade 6,Reading,69,33.8,103,50.5,32,15.7,204,20130124
2012,01,Allegany,0406,Washington Middle,All,Grade 7,Reading,71,34.6,85,41.5,49,23.9,205,20130124
2012,01,Allegany,0406,Washington Middle,All,Grade 8,Reading,65,33.9,73,38.0,54,28.1,192,20130124
2012,01,Allegany,0406,Washington Middle,All,Grade 8,Science,*,<= 5.0,118,61.5,73,38.0,192,20130124
2012,01,Allegany,0406,Washington Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0406,Washington Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0406,Washington Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0406,Washington Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0406,Washington Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0502,Northeast Elementary,All,Grade 3,Math,31,54.4,25,43.9,*,<= 5.0,57,20130124
2012,01,Allegany,0502,Northeast Elementary,All,Grade 4,Math,30,60.0,19,38.0,*,<= 5.0,50,20130124
2012,01,Allegany,0502,Northeast Elementary,All,Grade 5,Math,18,33.3,30,55.6,6,11.1,54,20130124
2012,01,Allegany,0502,Northeast Elementary,All,Grade 3,Reading,14,24.6,37,64.9,6,10.5,57,20130124
2012,01,Allegany,0502,Northeast Elementary,All,Grade 4,Reading,15,30.0,35,70.0,*,<= 5.0,50,20130124
2012,01,Allegany,0502,Northeast Elementary,All,Grade 5,Reading,28,51.9,23,42.6,3,5.6,54,20130124
2012,01,Allegany,0502,Northeast Elementary,All,Grade 5,Science,8,15.1,39,73.6,6,11.3,53,20130124
2012,01,Allegany,0502,Northeast Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0502,Northeast Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0502,Northeast Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0502,Northeast Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0504,Braddock Middle,All,Grade 6,Math,86,43.7,85,43.1,26,13.2,197,20130124
2012,01,Allegany,0504,Braddock Middle,All,Grade 7,Math,59,33.1,90,50.6,29,16.3,178,20130124
2012,01,Allegany,0504,Braddock Middle,All,Grade 8,Math,56,30.3,91,49.2,38,20.5,185,20130124
2012,01,Allegany,0504,Braddock Middle,All,Grade 6,Reading,85,43.1,89,45.2,23,11.7,197,20130124
2012,01,Allegany,0504,Braddock Middle,All,Grade 7,Reading,81,45.5,66,37.1,31,17.4,178,20130124
2012,01,Allegany,0504,Braddock Middle,All,Grade 8,Reading,91,49.2,71,38.4,23,12.4,185,20130124
2012,01,Allegany,0504,Braddock Middle,All,Grade 8,Science,*,<= 5.0,133,70.7,50,26.6,188,20130124
2012,01,Allegany,0504,Braddock Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0504,Braddock Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0504,Braddock Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0504,Braddock Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0504,Braddock Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0504,Braddock Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0603,West Side Elementary,All,Grade 3,Math,27,57.4,14,29.8,6,12.8,47,20130124
2012,01,Allegany,0603,West Side Elementary,All,Grade 4,Math,28,47.5,26,44.1,5,8.5,59,20130124
2012,01,Allegany,0603,West Side Elementary,All,Grade 5,Math,14,34.1,23,56.1,4,9.8,41,20130124
2012,01,Allegany,0603,West Side Elementary,All,Grade 3,Reading,5,10.6,28,59.6,14,29.8,47,20130124
2012,01,Allegany,0603,West Side Elementary,All,Grade 4,Reading,19,32.2,30,50.8,10,16.9,59,20130124
2012,01,Allegany,0603,West Side Elementary,All,Grade 5,Reading,22,53.7,17,41.5,*,<= 5.0,41,20130124
2012,01,Allegany,0603,West Side Elementary,All,Grade 5,Science,4,9.8,30,73.2,7,17.1,41,20130124
2012,01,Allegany,0603,West Side Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0603,West Side Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0701,Cresaptown Elementary,All,Grade 3,Math,43,74.1,13,22.4,*,<= 5.0,58,20130124
2012,01,Allegany,0701,Cresaptown Elementary,All,Grade 4,Math,36,62.1,18,31.0,4,6.9,58,20130124
2012,01,Allegany,0701,Cresaptown Elementary,All,Grade 5,Math,18,34.6,30,57.7,4,7.7,52,20130124
2012,01,Allegany,0701,Cresaptown Elementary,All,Grade 3,Reading,20,34.5,34,58.6,4,6.9,58,20130124
2012,01,Allegany,0701,Cresaptown Elementary,All,Grade 4,Reading,17,29.3,36,62.1,5,8.6,58,20130124
2012,01,Allegany,0701,Cresaptown Elementary,All,Grade 5,Reading,30,57.7,21,40.4,*,<= 5.0,52,20130124
2012,01,Allegany,0701,Cresaptown Elementary,All,Grade 5,Science,8,15.4,41,78.8,3,5.8,52,20130124
2012,01,Allegany,0702,Bel Air Elementary,All,Grade 3,Math,20,43.5,25,54.3,*,<= 5.0,46,20130124
2012,01,Allegany,0702,Bel Air Elementary,All,Grade 4,Math,22,81.5,5,18.5,*,<= 5.0,27,20130124
2012,01,Allegany,0702,Bel Air Elementary,All,Grade 5,Math,15,38.5,23,59.0,*,<= 5.0,39,20130124
2012,01,Allegany,0702,Bel Air Elementary,All,Grade 3,Reading,14,30.4,31,67.4,*,<= 5.0,46,20130124
2012,01,Allegany,0702,Bel Air Elementary,All,Grade 4,Reading,19,70.4,8,29.6,*,<= 5.0,27,20130124
2012,01,Allegany,0702,Bel Air Elementary,All,Grade 5,Reading,28,71.8,11,28.2,*,<= 5.0,39,20130124
2012,01,Allegany,0702,Bel Air Elementary,All,Grade 5,Science,7,17.9,30,76.9,2,5.1,39,20130124
2012,01,Allegany,0702,Bel Air Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0702,Bel Air Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0801,Westernport Elementary,All,Grade 3,Math,9,21.4,23,54.8,10,23.8,42,20130124
2012,01,Allegany,0801,Westernport Elementary,All,Grade 4,Math,19,47.5,16,40.0,5,12.5,40,20130124
2012,01,Allegany,0801,Westernport Elementary,All,Grade 5,Math,2,5.6,26,72.2,8,22.2,36,20130124
2012,01,Allegany,0801,Westernport Elementary,All,Grade 3,Reading,3,7.1,29,69.0,10,23.8,42,20130124
2012,01,Allegany,0801,Westernport Elementary,All,Grade 4,Reading,11,27.5,22,55.0,7,17.5,40,20130124
2012,01,Allegany,0801,Westernport Elementary,All,Grade 5,Reading,15,41.7,16,44.4,5,13.9,36,20130124
2012,01,Allegany,0801,Westernport Elementary,All,Grade 5,Science,4,10.8,23,62.2,10,27.0,37,20130124
2012,01,Allegany,0801,Westernport Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0801,Westernport Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0801,Westernport Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0801,Westernport Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0802,Westmar Middle,All,Grade 6,Math,36,34.6,59,56.7,9,8.7,104,20130124
2012,01,Allegany,0802,Westmar Middle,All,Grade 7,Math,31,38.8,49,61.3,*,<= 5.0,80,20130124
2012,01,Allegany,0802,Westmar Middle,All,Grade 8,Math,20,20.0,50,50.0,30,30.0,100,20130124
2012,01,Allegany,0802,Westmar Middle,All,Grade 6,Reading,29,27.9,47,45.2,28,26.9,104,20130124
2012,01,Allegany,0802,Westmar Middle,All,Grade 7,Reading,35,43.8,28,35.0,17,21.3,80,20130124
2012,01,Allegany,0802,Westmar Middle,All,Grade 8,Reading,35,35.0,42,42.0,23,23.0,100,20130124
2012,01,Allegany,0802,Westmar Middle,All,Grade 8,Science,*,<= 5.0,61,63.5,32,33.3,96,20130124
2012,01,Allegany,0802,Westmar Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0802,Westmar Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0802,Westmar Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0802,Westmar Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0802,Westmar Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,0802,Westmar Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1001,George's Creek Elementary,All,Grade 3,Math,14,33.3,21,50.0,7,16.7,42,20130124
2012,01,Allegany,1001,George's Creek Elementary,All,Grade 4,Math,24,55.8,16,37.2,3,7.0,43,20130124
2012,01,Allegany,1001,George's Creek Elementary,All,Grade 5,Math,8,19.0,29,69.0,5,11.9,42,20130124
2012,01,Allegany,1001,George's Creek Elementary,All,Grade 3,Reading,9,21.4,27,64.3,6,14.3,42,20130124
2012,01,Allegany,1001,George's Creek Elementary,All,Grade 4,Reading,15,34.9,26,60.5,*,<= 5.0,43,20130124
2012,01,Allegany,1001,George's Creek Elementary,All,Grade 5,Reading,17,40.5,23,54.8,*,<= 5.0,42,20130124
2012,01,Allegany,1001,George's Creek Elementary,All,Grade 5,Science,*,<= 5.0,29,70.7,10,24.4,41,20130124
2012,01,Allegany,1001,George's Creek Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1001,George's Creek Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1101,Frost Elementary,All,Grade 3,Math,23,71.9,8,25.0,*,<= 5.0,32,20130124
2012,01,Allegany,1101,Frost Elementary,All,Grade 4,Math,28,75.7,9,24.3,*,<= 5.0,37,20130124
2012,01,Allegany,1101,Frost Elementary,All,Grade 5,Math,24,77.4,7,22.6,*,<= 5.0,31,20130124
2012,01,Allegany,1101,Frost Elementary,All,Grade 3,Reading,20,62.5,12,37.5,*,<= 5.0,32,20130124
2012,01,Allegany,1101,Frost Elementary,All,Grade 4,Reading,26,70.3,11,29.7,*,<= 5.0,37,20130124
2012,01,Allegany,1101,Frost Elementary,All,Grade 5,Reading,25,80.6,6,19.4,*,<= 5.0,31,20130124
2012,01,Allegany,1101,Frost Elementary,All,Grade 5,Science,8,25.8,23,74.2,*,<= 5.0,31,20130124
2012,01,Allegany,1301,Mount Savage Middle,All,Grade 6,Math,48,34.8,69,50.0,21,15.2,138,20130124
2012,01,Allegany,1301,Mount Savage Middle,All,Grade 7,Math,32,24.6,70,53.8,28,21.5,130,20130124
2012,01,Allegany,1301,Mount Savage Middle,All,Grade 8,Math,37,25.7,68,47.2,39,27.1,144,20130124
2012,01,Allegany,1301,Mount Savage Middle,All,Grade 6,Reading,56,40.6,63,45.7,19,13.8,138,20130124
2012,01,Allegany,1301,Mount Savage Middle,All,Grade 7,Reading,45,34.6,58,44.6,27,20.8,130,20130124
2012,01,Allegany,1301,Mount Savage Middle,All,Grade 8,Reading,57,39.6,61,42.4,26,18.1,144,20130124
2012,01,Allegany,1301,Mount Savage Middle,All,Grade 8,Science,*,<= 5.0,103,70.5,37,25.3,146,20130124
2012,01,Allegany,1301,Mount Savage Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1301,Mount Savage Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1301,Mount Savage Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1301,Mount Savage Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1301,Mount Savage Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1301,Mount Savage Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,1302,Mt. Savage Elementary,All,Grade 3,Math,21,50.0,19,45.2,*,<= 5.0,42,20130124
2012,01,Allegany,1302,Mt. Savage Elementary,All,Grade 4,Math,26,72.2,10,27.8,*,<= 5.0,36,20130124
2012,01,Allegany,1302,Mt. Savage Elementary,All,Grade 5,Math,6,14.6,30,73.2,5,12.2,41,20130124
2012,01,Allegany,1302,Mt. Savage Elementary,All,Grade 3,Reading,6,14.0,35,81.4,*,<= 5.0,43,20130124
2012,01,Allegany,1302,Mt. Savage Elementary,All,Grade 4,Reading,20,55.6,14,38.9,2,5.6,36,20130124
2012,01,Allegany,1302,Mt. Savage Elementary,All,Grade 5,Reading,17,41.5,19,46.3,5,12.2,41,20130124
2012,01,Allegany,1302,Mt. Savage Elementary,All,Grade 5,Science,*,<= 5.0,28,68.3,13,31.7,41,20130124
2012,01,Allegany,2401,Eckhart Alternative School,All,Grade 6,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2401,Eckhart Alternative School,All,Grade 7,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2401,Eckhart Alternative School,All,Grade 8,Math,*,<= 5.0,*,<= 5.0,*,>= 95.0,*,20130124
2012,01,Allegany,2401,Eckhart Alternative School,All,Grade 6,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2401,Eckhart Alternative School,All,Grade 7,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2401,Eckhart Alternative School,All,Grade 8,Reading,*,<= 5.0,3,13.0,20,87.0,23,20130124
2012,01,Allegany,2401,Eckhart Alternative School,All,Grade 8,Science,*,<= 5.0,4,16.7,20,83.3,24,20130124
2012,01,Allegany,2401,Eckhart Alternative School,Modified,Grade 6,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2401,Eckhart Alternative School,Modified,Grade 8,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2401,Eckhart Alternative School,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2401,Eckhart Alternative School,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2801,Beall Elementary,All,Grade 3,Math,18,34.0,27,50.9,8,15.1,53,20130124
2012,01,Allegany,2801,Beall Elementary,All,Grade 4,Math,30,52.6,24,42.1,3,5.3,57,20130124
2012,01,Allegany,2801,Beall Elementary,All,Grade 5,Math,20,33.9,31,52.5,8,13.6,59,20130124
2012,01,Allegany,2801,Beall Elementary,All,Grade 3,Reading,7,13.2,42,79.2,4,7.5,53,20130124
2012,01,Allegany,2801,Beall Elementary,All,Grade 4,Reading,18,31.6,37,64.9,*,<= 5.0,57,20130124
2012,01,Allegany,2801,Beall Elementary,All,Grade 5,Reading,35,59.3,19,32.2,5,8.5,59,20130124
2012,01,Allegany,2801,Beall Elementary,All,Grade 5,Science,8,13.6,41,69.5,10,16.9,59,20130124
2012,01,Allegany,2801,Beall Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2801,Beall Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2901,Cash Valley Elementary,All,Grade 3,Math,12,35.3,18,52.9,4,11.8,34,20130124
2012,01,Allegany,2901,Cash Valley Elementary,All,Grade 4,Math,28,82.4,5,14.7,*,<= 5.0,34,20130124
2012,01,Allegany,2901,Cash Valley Elementary,All,Grade 5,Math,20,52.6,17,44.7,*,<= 5.0,38,20130124
2012,01,Allegany,2901,Cash Valley Elementary,All,Grade 3,Reading,9,26.5,22,64.7,3,8.8,34,20130124
2012,01,Allegany,2901,Cash Valley Elementary,All,Grade 4,Reading,20,58.8,14,41.2,*,<= 5.0,34,20130124
2012,01,Allegany,2901,Cash Valley Elementary,All,Grade 5,Reading,24,63.2,11,28.9,3,7.9,38,20130124
2012,01,Allegany,2901,Cash Valley Elementary,All,Grade 5,Science,6,15.4,26,66.7,7,17.9,39,20130124
2012,01,Allegany,2901,Cash Valley Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2901,Cash Valley Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2901,Cash Valley Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2901,Cash Valley Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2901,Cash Valley Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2901,Cash Valley Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2902,Parkside Elementary,All,Grade 3,Math,18,45.0,15,37.5,7,17.5,40,20130124
2012,01,Allegany,2902,Parkside Elementary,All,Grade 4,Math,24,64.9,9,24.3,4,10.8,37,20130124
2012,01,Allegany,2902,Parkside Elementary,All,Grade 5,Math,25,56.8,15,34.1,4,9.1,44,20130124
2012,01,Allegany,2902,Parkside Elementary,All,Grade 3,Reading,16,40.0,19,47.5,5,12.5,40,20130124
2012,01,Allegany,2902,Parkside Elementary,All,Grade 4,Reading,17,45.9,19,51.4,*,<= 5.0,37,20130124
2012,01,Allegany,2902,Parkside Elementary,All,Grade 5,Reading,31,70.5,12,27.3,*,<= 5.0,44,20130124
2012,01,Allegany,2902,Parkside Elementary,All,Grade 5,Science,15,34.1,25,56.8,4,9.1,44,20130124
2012,01,Allegany,2902,Parkside Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2902,Parkside Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2902,Parkside Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2902,Parkside Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2902,Parkside Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,2902,Parkside Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 4,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 5,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 6,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 7,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 8,Math,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 4,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 5,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 6,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 7,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 8,Reading,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 5,Science,*,*,*,*,*,*,*,20130124
2012,01,Allegany,7777,Allegany County Home & Hospital,All,Grade 8,Science,*,*,*,*,*,*,*,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 3,Math,285,46.0,272,43.9,63,10.2,620,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 4,Math,367,57.3,230,35.9,44,6.9,641,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 5,Math,206,32.6,354,56.1,71,11.3,631,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 6,Math,257,39.4,316,48.5,79,12.1,652,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 7,Math,172,28.4,328,54.2,105,17.4,605,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 8,Math,162,25.1,297,46.0,187,28.9,646,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 3,Reading,148,23.8,399,64.3,74,11.9,621,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 4,Reading,233,36.3,360,56.2,48,7.5,641,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 5,Reading,338,53.6,241,38.2,52,8.2,631,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 6,Reading,240,36.8,304,46.6,108,16.6,652,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 7,Reading,232,38.2,241,39.6,135,22.2,608,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 8,Reading,249,38.4,252,38.9,147,22.7,648,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 5,Science,88,14.0,430,68.4,111,17.6,629,20130124
2012,01,Allegany,A,All Allegany Schools,All,Grade 8,Science,*,<= 5.0,419,64.5,216,33.2,650,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 3,Math,3,20.0,6,40.0,6,40.0,15,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 4,Math,1,10.0,4,40.0,5,50.0,10,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 5,Math,1,7.1,5,35.7,8,57.1,14,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 6,Math,*,<= 5.0,3,25.0,9,75.0,12,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 7,Math,4,40.0,3,30.0,3,30.0,10,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 8,Math,1,8.3,*,<= 5.0,11,91.7,12,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 3,Reading,3,17.6,8,47.1,6,35.3,17,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 4,Reading,6,42.9,4,28.6,4,28.6,14,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 5,Reading,2,15.4,4,30.8,7,53.8,13,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 6,Reading,1,8.3,1,8.3,10,83.3,12,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 7,Reading,2,12.5,7,43.8,7,43.8,16,20130124
2012,01,Allegany,A,All Allegany Schools,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20130124
2012,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 6,Math,65,27.9,119,51.1,49,21.0,233,20130124
2012,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 7,Math,7,6.0,65,56.0,44,37.9,116,20130124
2012,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 8,Math,10,7.3,56,40.9,71,51.8,137,20130124
2012,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 6,Reading,74,31.6,119,50.9,41,17.5,234,20130124
2012,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 7,Reading,23,19.8,67,57.8,26,22.4,116,20130124
2012,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 8,Reading,40,29.2,57,41.6,40,29.2,137,20130124
