Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type,Grade,Subject,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Tested Count,Create Date
2014,01,Allegany,0603,West Side Elementary,All,Grade 5,Science,5,12.5,22,55.0,13,32.5,40,20140904
2014,01,Allegany,0701,Cresaptown Elementary,All,Grade 3,Math,24,42.1,28,49.1,5,8.8,57,20140904
2014,01,Allegany,0701,Cresaptown Elementary,All,Grade 4,Math,30,51.7,24,41.4,4,6.9,58,20140904
2014,01,Allegany,0701,Cresaptown Elementary,All,Grade 5,Math,19,35.2,30,55.6,5,9.3,54,20140904
2014,01,Allegany,0701,Cresaptown Elementary,All,Grade 3,Reading,4,10.3,27,69.2,8,20.5,39,20140904
2014,01,Allegany,0701,Cresaptown Elementary,All,Grade 4,Reading,13,22.4,39,67.2,6,10.3,58,20140904
2014,01,Allegany,0701,Cresaptown Elementary,All,Grade 5,Reading,41,75.9,12,22.2,*,<= 5.0,54,20140904
2014,01,Allegany,0701,Cresaptown Elementary,All,Grade 5,Science,13,24.5,36,67.9,4,7.5,53,20140904
2014,01,Allegany,0702,Bel Air Elementary,All,Grade 3,Math,*,*,*,*,*,*,*,20140904
2014,01,Allegany,0702,Bel Air Elementary,All,Grade 4,Math,11,57.9,8,42.1,*,<= 5.0,19,20140904
2014,01,Allegany,0702,Bel Air Elementary,All,Grade 5,Math,4,8.9,32,71.1,9,20.0,45,20140904
2014,01,Allegany,0702,Bel Air Elementary,All,Grade 3,Reading,7,26.9,17,65.4,2,7.7,26,20140904
2014,01,Allegany,0702,Bel Air Elementary,All,Grade 4,Reading,6,31.6,13,68.4,*,<= 5.0,19,20140904
2014,01,Allegany,0702,Bel Air Elementary,All,Grade 5,Reading,30,66.7,15,33.3,*,<= 5.0,45,20140904
2014,01,Allegany,0702,Bel Air Elementary,All,Grade 5,Science,3,6.5,33,71.7,10,21.7,46,20140904
2014,01,Allegany,0801,Westernport Elementary,All,Grade 3,Math,2,5.7,26,74.3,7,20.0,35,20140904
2014,01,Allegany,0801,Westernport Elementary,All,Grade 4,Math,16,45.7,12,34.3,7,20.0,35,20140904
2014,01,Allegany,0801,Westernport Elementary,All,Grade 5,Math,5,11.1,26,57.8,14,31.1,45,20140904
2014,01,Allegany,0801,Westernport Elementary,All,Grade 3,Reading,*,<= 5.0,11,55.0,8,40.0,20,20140904
2014,01,Allegany,0801,Westernport Elementary,All,Grade 4,Reading,8,22.9,19,54.3,8,22.9,35,20140904
2014,01,Allegany,0801,Westernport Elementary,All,Grade 5,Reading,17,37.8,22,48.9,6,13.3,45,20140904
2014,01,Allegany,0801,Westernport Elementary,All,Grade 5,Science,4,8.9,30,66.7,11,24.4,45,20140904
2014,01,Allegany,0802,Westmar Middle,All,Grade 6,Math,29,32.6,44,49.4,16,18.0,89,20140904
2014,01,Allegany,0802,Westmar Middle,All,Grade 7,Math,4,5.1,54,69.2,20,25.6,78,20140904
2014,01,Allegany,0802,Westmar Middle,All,Grade 8,Math,11,9.9,42,37.8,58,52.3,111,20140904
2014,01,Allegany,0802,Westmar Middle,All,Grade 6,Reading,32,65.3,15,30.6,*,<= 5.0,49,20140904
2014,01,Allegany,0802,Westmar Middle,All,Grade 7,Reading,23,29.5,35,44.9,20,25.6,78,20140904
2014,01,Allegany,0802,Westmar Middle,All,Grade 8,Reading,23,20.7,49,44.1,39,35.1,111,20140904
2014,01,Allegany,0802,Westmar Middle,All,Grade 8,Science,*,<= 5.0,67,61.5,41,37.6,109,20140904
2014,01,Allegany,1001,George's Creek Elementary,All,Grade 3,Math,3,6.5,30,65.2,13,28.3,46,20140904
2014,01,Allegany,1001,George's Creek Elementary,All,Grade 4,Math,17,31.5,28,51.9,9,16.7,54,20140904
2014,01,Allegany,1001,George's Creek Elementary,All,Grade 5,Math,5,11.4,29,65.9,10,22.7,44,20140904
2014,01,Allegany,1001,George's Creek Elementary,All,Grade 3,Reading,*,<= 5.0,18,75.0,5,20.8,24,20140904
2014,01,Allegany,1001,George's Creek Elementary,All,Grade 4,Reading,14,25.9,28,51.9,12,22.2,54,20140904
2014,01,Allegany,1001,George's Creek Elementary,All,Grade 5,Reading,19,43.2,18,40.9,7,15.9,44,20140904
2014,01,Allegany,1001,George's Creek Elementary,All,Grade 5,Science,*,<= 5.0,28,63.6,14,31.8,44,20140904
2014,01,Allegany,1101,Frost Elementary,All,Grade 3,Math,25,65.8,10,26.3,3,7.9,38,20140904
2014,01,Allegany,1101,Frost Elementary,All,Grade 4,Math,21,53.8,16,41.0,2,5.1,39,20140904
2014,01,Allegany,1101,Frost Elementary,All,Grade 5,Math,18,62.1,11,37.9,*,<= 5.0,29,20140904
2014,01,Allegany,1101,Frost Elementary,All,Grade 3,Reading,7,36.8,12,63.2,*,<= 5.0,19,20140904
2014,01,Allegany,1101,Frost Elementary,All,Grade 4,Reading,17,43.6,21,53.8,*,<= 5.0,39,20140904
2014,01,Allegany,1101,Frost Elementary,All,Grade 5,Reading,24,82.8,5,17.2,*,<= 5.0,29,20140904
2014,01,Allegany,1101,Frost Elementary,All,Grade 5,Science,13,44.8,16,55.2,*,<= 5.0,29,20140904
2014,01,Allegany,1301,Mount Savage Middle,All,Grade 6,Math,47,36.2,62,47.7,21,16.2,130,20140904
2014,01,Allegany,1301,Mount Savage Middle,All,Grade 7,Math,8,11.4,32,45.7,30,42.9,70,20140904
2014,01,Allegany,1301,Mount Savage Middle,All,Grade 8,Math,25,17.7,56,39.7,60,42.6,141,20140904
2014,01,Allegany,1301,Mount Savage Middle,All,Grade 6,Reading,61,46.9,58,44.6,11,8.5,130,20140904
2014,01,Allegany,1301,Mount Savage Middle,All,Grade 7,Reading,48,39.0,51,41.5,24,19.5,123,20140904
2014,01,Allegany,1301,Mount Savage Middle,All,Grade 8,Reading,49,34.8,53,37.6,39,27.7,141,20140904
2014,01,Allegany,1301,Mount Savage Middle,All,Grade 8,Science,*,<= 5.0,91,65.9,45,32.6,138,20140904
2014,01,Allegany,1302,Mt. Savage Elementary,All,Grade 3,Math,5,35.7,8,57.1,1,7.1,14,20140904
2014,01,Allegany,1302,Mt. Savage Elementary,All,Grade 4,Math,22,73.3,8,26.7,*,<= 5.0,30,20140904
2014,01,Allegany,1302,Mt. Savage Elementary,All,Grade 5,Math,9,21.4,28,66.7,5,11.9,42,20140904
2014,01,Allegany,1302,Mt. Savage Elementary,All,Grade 3,Reading,4,14.8,20,74.1,3,11.1,27,20140904
2014,01,Allegany,1302,Mt. Savage Elementary,All,Grade 4,Reading,15,50.0,13,43.3,2,6.7,30,20140904
2014,01,Allegany,1302,Mt. Savage Elementary,All,Grade 5,Reading,28,66.7,13,31.0,*,<= 5.0,42,20140904
2014,01,Allegany,1302,Mt. Savage Elementary,All,Grade 5,Science,8,19.0,28,66.7,6,14.3,42,20140904
2014,01,Allegany,2801,Beall Elementary,All,Grade 3,Math,10,16.4,37,60.7,14,23.0,61,20140904
2014,01,Allegany,2801,Beall Elementary,All,Grade 4,Math,28,40.0,32,45.7,10,14.3,70,20140904
2014,01,Allegany,2801,Beall Elementary,All,Grade 5,Math,5,9.1,38,69.1,12,21.8,55,20140904
2014,01,Allegany,2801,Beall Elementary,All,Grade 3,Reading,3,7.5,27,67.5,10,25.0,40,20140904
2014,01,Allegany,2801,Beall Elementary,All,Grade 4,Reading,18,25.7,50,71.4,*,<= 5.0,70,20140904
2014,01,Allegany,2801,Beall Elementary,All,Grade 5,Reading,29,52.7,17,30.9,9,16.4,55,20140904
2014,01,Allegany,2801,Beall Elementary,All,Grade 5,Science,7,12.5,31,55.4,18,32.1,56,20140904
2014,01,Allegany,2901,Cash Valley Elementary,All,Grade 3,Math,9,26.5,21,61.8,4,11.8,34,20140904
2014,01,Allegany,2901,Cash Valley Elementary,All,Grade 4,Math,27,54.0,20,40.0,3,6.0,50,20140904
2014,01,Allegany,2901,Cash Valley Elementary,All,Grade 5,Math,9,27.3,14,42.4,10,30.3,33,20140904
2014,01,Allegany,2901,Cash Valley Elementary,All,Grade 3,Reading,4,21.1,13,68.4,2,10.5,19,20140904
2014,01,Allegany,2901,Cash Valley Elementary,All,Grade 4,Reading,18,36.0,26,52.0,6,12.0,50,20140904
2014,01,Allegany,2901,Cash Valley Elementary,All,Grade 5,Reading,20,60.6,8,24.2,5,15.2,33,20140904
2014,01,Allegany,2901,Cash Valley Elementary,All,Grade 5,Science,5,15.2,20,60.6,8,24.2,33,20140904
2014,01,Allegany,2902,Parkside Elementary,All,Grade 3,Math,18,56.3,9,28.1,5,15.6,32,20140904
2014,01,Allegany,2902,Parkside Elementary,All,Grade 4,Math,14,29.8,27,57.4,6,12.8,47,20140904
2014,01,Allegany,2902,Parkside Elementary,All,Grade 5,Math,13,34.2,16,42.1,9,23.7,38,20140904
2014,01,Allegany,2902,Parkside Elementary,All,Grade 3,Reading,7,43.8,9,56.3,*,<= 5.0,16,20140904
2014,01,Allegany,2902,Parkside Elementary,All,Grade 4,Reading,8,17.0,34,72.3,5,10.6,47,20140904
2014,01,Allegany,2902,Parkside Elementary,All,Grade 5,Reading,28,73.7,7,18.4,3,7.9,38,20140904
2014,01,Allegany,2902,Parkside Elementary,All,Grade 5,Science,10,25.6,22,56.4,7,17.9,39,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 3,Math,151,28.4,282,53.0,99,18.6,532,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 4,Math,300,45.9,278,42.5,76,11.6,654,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 5,Math,137,22.4,365,59.6,110,18.0,612,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 6,Math,163,25.8,296,46.8,174,27.5,633,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 7,Math,88,15.3,292,50.9,194,33.8,574,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 8,Math,177,26.8,251,38.0,233,35.2,661,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 3,Reading,69,17.2,250,62.3,82,20.4,401,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 4,Reading,179,26.6,425,63.1,70,10.4,674,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 5,Reading,349,57.0,211,34.5,52,8.5,612,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 6,Reading,257,43.3,268,45.1,69,11.6,594,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 7,Reading,171,32.9,209,40.2,140,26.9,520,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 8,Reading,221,33.4,257,38.9,183,27.7,661,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 5,Science,91,14.9,386,63.3,133,21.8,610,20140904
2014,01,Allegany,A,All Allegany Schools,All,Grade 8,Science,*,<= 5.0,409,62.3,236,35.9,657,20140904
2014,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 6,Math,*,<= 5.0,150,57.9,98,37.8,259,20140904
2014,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 7,Math,15,6.4,97,41.3,123,52.3,235,20140904
2014,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 8,Math,15,7.0,64,30.0,134,62.9,213,20140904
2014,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 6,Reading,98,38.0,111,43.0,49,19.0,258,20140904
2014,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 7,Reading,83,40.9,61,30.0,59,29.1,203,20140904
2014,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 8,Reading,57,26.8,85,39.9,71,33.3,213,20140904
2014,02,Anne Arundel,1023,Brooklyn Park Middle,All,Grade 8,Science,*,<= 5.0,139,65.6,65,30.7,212,20140904
2014,02,Anne Arundel,1043,Corkran Middle School,All,Grade 6,Math,10,5.6,81,45.0,89,49.4,180,20140904
2014,02,Anne Arundel,1043,Corkran Middle School,All,Grade 7,Math,10,5.3,78,41.5,100,53.2,188,20140904
2014,02,Anne Arundel,1043,Corkran Middle School,All,Grade 8,Math,29,15.5,69,36.9,89,47.6,187,20140904
2014,02,Anne Arundel,1043,Corkran Middle School,All,Grade 6,Reading,51,28.3,86,47.8,43,23.9,180,20140904
2014,02,Anne Arundel,1043,Corkran Middle School,All,Grade 7,Reading,52,34.7,69,46.0,29,19.3,150,20140904
2014,02,Anne Arundel,1043,Corkran Middle School,All,Grade 8,Reading,54,29.0,62,33.3,70,37.6,186,20140904
2014,02,Anne Arundel,1043,Corkran Middle School,All,Grade 8,Science,*,<= 5.0,133,70.0,52,27.4,190,20140904
2014,02,Anne Arundel,1053,Lindale Middle,All,Grade 6,Math,24,12.7,94,49.7,71,37.6,189,20140904
2014,02,Anne Arundel,1053,Lindale Middle,All,Grade 7,Math,*,<= 5.0,114,43.0,142,53.6,265,20140904
2014,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Math,31,11.8,96,36.5,136,51.7,263,20140904
2014,02,Anne Arundel,1053,Lindale Middle,All,Grade 6,Reading,95,40.1,104,43.9,38,16.0,237,20140904
2014,02,Anne Arundel,1053,Lindale Middle,All,Grade 7,Reading,75,34.4,97,44.5,46,21.1,218,20140904
2014,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Reading,56,21.7,124,48.1,78,30.2,258,20140904
2014,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Science,*,<= 5.0,184,69.2,74,27.8,266,20140904
2014,02,Anne Arundel,1063,Marley Middle,All,Grade 6,Math,15,7.1,103,48.8,93,44.1,211,20140904
2014,02,Anne Arundel,1063,Marley Middle,All,Grade 7,Math,13,5.4,99,40.9,130,53.7,242,20140904
2014,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Math,15,5.9,89,35.0,150,59.1,254,20140904
2014,02,Anne Arundel,1063,Marley Middle,All,Grade 6,Reading,80,30.8,121,46.5,59,22.7,260,20140904
2014,02,Anne Arundel,1063,Marley Middle,All,Grade 7,Reading,76,31.3,104,42.8,63,25.9,243,20140904
2014,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Reading,63,24.7,106,41.6,86,33.7,255,20140904
2014,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Science,*,<= 5.0,156,61.2,92,36.1,255,20140904
2014,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 3,Math,5,15.2,23,69.7,5,15.2,33,20140904
2014,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 4,Math,6,20.7,19,65.5,4,13.8,29,20140904
2014,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 5,Math,*,<= 5.0,25,75.8,7,21.2,33,20140904
2014,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 3,Reading,1,5.9,14,82.4,2,11.8,17,20140904
2014,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 4,Reading,5,17.2,20,69.0,4,13.8,29,20140904
2014,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 5,Reading,10,30.3,17,51.5,6,18.2,33,20140904
2014,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 5,Science,*,<= 5.0,16,48.5,17,51.5,33,20140904
2014,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 3,Math,14,28.6,27,55.1,8,16.3,49,20140904
2014,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 4,Math,11,18.6,38,64.4,10,16.9,59,20140904
2014,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Math,8,13.3,36,60.0,16,26.7,60,20140904
2014,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 3,Reading,4,12.5,23,71.9,5,15.6,32,20140904
2014,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 4,Reading,8,13.8,37,63.8,13,22.4,58,20140904
2014,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Reading,27,45.0,23,38.3,10,16.7,60,20140904
2014,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Science,5,8.3,33,55.0,22,36.7,60,20140904
2014,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 3,Math,12,17.4,44,63.8,13,18.8,69,20140904
2014,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 4,Math,18,41.9,25,58.1,*,<= 5.0,43,20140904
2014,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Math,13,18.8,38,55.1,18,26.1,69,20140904
2014,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 3,Reading,3,6.7,33,73.3,9,20.0,45,20140904
2014,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 4,Reading,15,34.9,28,65.1,*,<= 5.0,43,20140904
2014,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Reading,39,56.5,25,36.2,5,7.2,69,20140904
2014,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Science,10,14.5,37,53.6,22,31.9,69,20140904
2014,02,Anne Arundel,1122,Freetown Elementary,All,Grade 3,Math,13,17.1,41,53.9,22,28.9,76,20140904
2014,02,Anne Arundel,1122,Freetown Elementary,All,Grade 4,Math,12,20.3,39,66.1,8,13.6,59,20140904
2014,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Math,8,11.4,42,60.0,20,28.6,70,20140904
2014,02,Anne Arundel,1122,Freetown Elementary,All,Grade 3,Reading,5,9.8,31,60.8,15,29.4,51,20140904
2014,02,Anne Arundel,1122,Freetown Elementary,All,Grade 4,Reading,10,12.7,57,72.2,12,15.2,79,20140904
2014,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Reading,28,40.0,26,37.1,16,22.9,70,20140904
2014,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Science,*,<= 5.0,38,53.5,31,43.7,71,20140904
2014,02,Anne Arundel,1132,Glendale Elementary,All,Grade 3,Math,12,20.7,35,60.3,11,19.0,58,20140904
2014,02,Anne Arundel,1132,Glendale Elementary,All,Grade 4,Math,29,50.0,20,34.5,9,15.5,58,20140904
2014,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Math,15,23.8,36,57.1,12,19.0,63,20140904
2014,02,Anne Arundel,1132,Glendale Elementary,All,Grade 3,Reading,*,<= 5.0,34,81.0,6,14.3,42,20140904
2014,02,Anne Arundel,1132,Glendale Elementary,All,Grade 4,Reading,13,23.2,33,58.9,10,17.9,56,20140904
2014,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Reading,29,46.8,23,37.1,10,16.1,62,20140904
2014,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Science,4,6.3,37,57.8,23,35.9,64,20140904
2014,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 3,Math,23,22.5,51,50.0,28,27.5,102,20140904
2014,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 4,Math,26,32.9,42,53.2,11,13.9,79,20140904
2014,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Math,20,20.2,61,61.6,18,18.2,99,20140904
2014,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 3,Reading,9,8.8,62,60.8,31,30.4,102,20140904
2014,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 4,Reading,11,18.6,39,66.1,9,15.3,59,20140904
2014,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Reading,47,48.5,41,42.3,9,9.3,97,20140904
2014,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Science,12,12.5,52,54.2,32,33.3,96,20140904
2014,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 3,Math,32,47.1,32,47.1,4,5.9,68,20140904
2014,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 4,Math,36,69.2,16,30.8,*,<= 5.0,52,20140904
2014,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Math,24,31.6,48,63.2,4,5.3,76,20140904
2014,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 3,Reading,15,22.7,47,71.2,4,6.1,66,20140904
2014,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 4,Reading,38,49.4,36,46.8,*,<= 5.0,77,20140904
2014,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Reading,55,72.4,20,26.3,*,<= 5.0,76,20140904
2014,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Science,14,18.4,57,75.0,5,6.6,76,20140904
2014,02,Anne Arundel,1162,Marley Elementary,All,Grade 3,Math,14,14.4,60,61.9,23,23.7,97,20140904
2014,02,Anne Arundel,1162,Marley Elementary,All,Grade 4,Math,30,29.7,56,55.4,15,14.9,101,20140904
2014,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Math,14,16.3,54,62.8,18,20.9,86,20140904
2014,02,Anne Arundel,1162,Marley Elementary,All,Grade 3,Reading,9,9.3,70,72.2,18,18.6,97,20140904
2014,02,Anne Arundel,1162,Marley Elementary,All,Grade 4,Reading,19,24.4,50,64.1,9,11.5,78,20140904
2014,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Reading,39,45.3,40,46.5,7,8.1,86,20140904
2014,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Science,5,5.8,49,57.0,32,37.2,86,20140904
2014,02,Anne Arundel,1172,North Glen Elementary,All,Grade 3,Math,4,12.9,20,64.5,7,22.6,31,20140904
2014,02,Anne Arundel,1172,North Glen Elementary,All,Grade 4,Math,11,36.7,16,53.3,3,10.0,30,20140904
2014,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Math,3,8.6,26,74.3,6,17.1,35,20140904
2014,02,Anne Arundel,1172,North Glen Elementary,All,Grade 3,Reading,*,<= 5.0,11,68.8,5,31.3,16,20140904
2014,02,Anne Arundel,1172,North Glen Elementary,All,Grade 4,Reading,6,20.0,21,70.0,3,10.0,30,20140904
2014,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Reading,14,40.0,19,54.3,2,5.7,35,20140904
2014,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Science,2,5.7,19,54.3,14,40.0,35,20140904
